source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
hf.papers.daily,https://huggingface.co/api/daily_papers?limit=100,2026-09-02T00:04:37Z,200,application/json,594144,7486aec81a82d37edcd57f7283d047571d58123ad38c3a9ed0e37de286679e7f,"W/""910e0-3quDH6KaAa999tShZayAI0gyERw""",,changed,raw/hf.papers.daily/2026/09/20260902T000437Z-7486aec81a82.json,,
hf.papers.daily,https://huggingface.co/api/daily_papers?limit=100,2026-09-03T00:08:52Z,200,application/json,603399,b5b0997ea60689e446148b1bb4510dc53b1bbfb29907684c3b0d774ac1bbaecf,"W/""93507-5sBX/ZymGCMRNVi7bAFLUyxUa+I""",,changed,raw/hf.papers.daily/2026/09/20260903T000852Z-b5b0997ea606.json,,
hf.papers.daily,https://huggingface.co/api/daily_papers?limit=100,2026-09-04T00:00:40Z,200,application/json,597671,16b3ff448d94cb07125e32d301a3a3368eca86f81949c2d43fbb1a0fb9bbdd27,"W/""91ea7-AfxNt3OiPSQT1XM3ZmlAz2oWYKE""",,changed,raw/hf.papers.daily/2026/09/20260904T000040Z-16b3ff448d94.json,,
hf.papers.daily,https://huggingface.co/api/daily_papers?limit=100,2026-09-04T23:59:20Z,200,application/json,606883,bf48a2759d9fb2d9330491c2d2b739875b444e519bbe7bbc2dd5c11ccc012e03,"W/""942a3-cAq5l6gJnzFjrUnUeHH8hfVBTcw""",,changed,raw/hf.papers.daily/2026/09/20260904T235920Z-bf48a2759d9f.json,,
hf.papers.daily,https://huggingface.co/api/daily_papers?limit=100,2026-09-05T23:50:12Z,200,application/json,610689,44e73c8e9f64ee29206c936b80996079a98996a0bef99eea61f9b7a03893401f,"W/""95181-1yVJL0su4HgSlU7lhrPzZJmijKA""",,changed,raw/hf.papers.daily/2026/09/20260905T235012Z-44e73c8e9f64.json,,
